0	0
1	0
2	0
3	0
4	0
5	0
6	0
7	0
8	0
9	0
10	0
11	0
12	0
13	0
14	0
15	0
16	0
17	0
18	0
19	0
20	0
21	0
22	0
23	0
24	0
25	0
26	0
27	0
28	0
29	0
30	1
31	3
32	2
33	1
34	0
35	0
36	0
37	1
38	0
39	0
40	1
41	1
42	0
43	1
44	3
45	5
46	0
47	5
48	1
49	3
50	1
51	5
52	3
53	0
54	1
55	4
56	3
57	0
58	1
59	2
60	4
61	1
62	2
63	2
64	4
65	2
66	5
67	1
68	5
69	9
70	2
71	3
72	7
73	3
74	2
75	3
76	2
77	1
78	4
79	1
80	2
81	4
82	4
83	3
84	2
85	5
86	2
87	1
88	1
89	2
90	4
91	8
92	2
93	1
94	2
95	1
96	1
97	2
98	3
99	1
100	1
101	0
102	2
103	3
104	3
105	1
106	1
107	1
108	2
109	0
110	0
111	3
112	1
113	1
114	1
115	0
116	1
117	2
118	1
119	2
120	1
121	2
122	2
123	4
124	1
125	1
126	1
127	0
128	1
129	1
130	1
131	3
132	0
133	0
134	0
135	5
136	1
137	2
138	1
139	1
140	3
141	1
142	0
143	1
144	0
145	0
146	0
147	0
148	1
149	0
150	1
151	1
152	2
153	2
154	0
155	0
156	1
157	1
158	3
159	2
160	4
161	1
162	0
163	1
164	0
165	2
166	1
167	0
168	2
169	0
170	2
171	0
172	1
173	0
174	1
175	1
176	2
177	7
178	10
179	8
180	5
181	2
182	4
183	2
184	1
185	1
186	1
187	1
188	1
189	0
190	1
191	0
192	3
193	0
194	1
195	2
196	2
197	1
198	1
199	0
200	1
201	0
202	1
203	0
204	1
205	2
206	1
207	1
208	0
209	2
210	0
211	2
212	0
213	0
214	2
215	2
216	7
217	1
218	7
219	18
220	14
221	11
222	8
223	7
224	2
225	5
226	2
227	1
228	0
229	1
230	0
231	1
232	1
233	0
234	2
235	1
236	0
237	5
238	0
239	3
240	2
241	3
242	3
243	3
244	2
245	3
246	2
247	4
248	1
249	9
250	13
251	6
252	6
253	7
254	5
255	1
256	1
257	1
258	1
259	0
260	2
261	1
262	0
263	1
264	1
265	0
266	0
267	1
268	1
269	2
270	0
271	1
272	2
273	1
274	0
275	2
276	3
277	0
278	1
279	2
280	4
281	2
282	0
283	1
284	3
285	1
286	1
287	1
288	0
289	0
290	2
291	0
292	0
293	1
294	0
295	0
296	0
297	1
298	1
299	1
300	1
301	1
302	1
303	0
304	0
305	0
306	0
307	0
308	0
309	0
310	1
311	1
312	1
313	1
314	0
315	1
316	0
317	3
318	0
319	1
320	0
321	0
322	1
323	0
324	0
325	0
326	0
327	1
328	0
329	0
330	0
331	0
332	0
333	3
334	0
335	2
336	0
337	0
338	2
339	2
340	1
341	0
342	1
343	0
344	1
345	0
346	1
347	1
348	0
349	0
350	1
351	1
352	1
353	1
354	0
355	0
356	0
357	0
358	0
359	1
360	0
361	0
362	1
363	1
364	0
365	0
366	0
367	1
368	0
369	0
370	1
371	0
372	1
373	1
374	0
375	0
376	0
377	1
378	1
379	1
380	1
381	0
382	0
383	0
384	0
385	1
386	1
387	0
388	1
389	0
390	1
391	0
392	1
393	0
394	0
395	1
396	0
397	1
398	0
399	1
400	0
401	2
402	0
403	0
404	0
405	0
406	0
407	1
408	1
409	1
410	0
411	2
412	0
413	0
414	1
415	0
416	0
417	0
418	0
419	1
420	0
421	0
422	1
423	0
424	0
425	0
426	1
427	2
428	1
429	0
430	0
431	0
432	0
433	0
434	0
435	1
436	1
437	0
438	1
439	0
440	0
441	0
442	2
443	1
444	0
445	0
446	1
447	1
448	0
449	3
450	0
451	2
452	1
453	1
454	2
455	0
456	0
457	0
458	0
459	0
460	1
461	0
462	0
463	0
464	0
465	0
466	0
467	0
468	0
469	1
470	0
471	0
472	1
473	2
474	0
475	1
476	1
477	0
478	1
479	0
480	0
481	1
482	1
483	0
484	0
485	0
486	1
487	0
488	0
489	0
490	0
491	0
492	0
493	0
494	0
495	0
496	1
497	0
498	0
499	1
500	1
501	0
502	0
503	0
504	0
505	0
506	0
507	0
508	0
509	0
510	0
511	1
512	0
513	0
514	0
515	1
516	0
517	0
518	2
519	1
520	0
521	1
522	1
523	1
524	0
525	2
526	0
527	0
528	1
529	1
530	0
531	0
532	0
533	0
