Format,2.0A,
Memory Length,5000,
Trigger Level,336mV,
Source,CH1,
Label,ENAA,
Probe Ratio,1.000E+00,
Vertical Units,V,
Vertical Scale,5.000E-02,
Vertical Position,-5.600E-02,
Horizontal Units,S,
Horizontal Scale,2.000E-05,
Horizontal Position,-2.500E-04,
Horizontal Mode,Main,
Sampling Period,4.000E-08,
Firmware,V1.13,
Time,06-Dec-23 23:57:55,
Mode,Detail,
Waveform Data,,
-3.152800e-04,0.076000,
-3.152400e-04,0.076000,
-3.152000e-04,0.076000,
-3.151600e-04,0.076000,
-3.151200e-04,0.076000,
-3.150800e-04,0.076000,
-3.150400e-04,0.076000,
-3.150000e-04,0.076000,
-3.149600e-04,0.076000,
-3.149200e-04,0.076000,
-3.148800e-04,0.076000,
-3.148400e-04,0.076000,
-3.148000e-04,0.076000,
-3.147600e-04,0.076000,
-3.147200e-04,0.076000,
-3.146800e-04,0.076000,
-3.146400e-04,0.076000,
-3.146000e-04,0.076000,
-3.145600e-04,0.076000,
-3.145200e-04,0.076000,
-3.144800e-04,0.076000,
-3.144400e-04,0.076000,
-3.144000e-04,0.076000,
-3.143600e-04,0.076000,
-3.143200e-04,0.076000,
-3.142800e-04,0.076000,
-3.142400e-04,0.076000,
-3.142000e-04,0.076000,
-3.141600e-04,0.076000,
-3.141200e-04,0.076000,
-3.140800e-04,0.076000,
-3.140400e-04,0.076000,
-3.140000e-04,0.076000,
-3.139600e-04,0.076000,
-3.139200e-04,0.076000,
-3.138800e-04,0.076000,
-3.138400e-04,0.076000,
-3.138000e-04,0.076000,
-3.137600e-04,0.076000,
-3.137200e-04,0.076000,
-3.136800e-04,0.076000,
-3.136400e-04,0.076000,
-3.136000e-04,0.076000,
-3.135600e-04,0.076000,
-3.135200e-04,0.076000,
-3.134800e-04,0.076000,
-3.134400e-04,0.076000,
-3.134000e-04,0.076000,
-3.133600e-04,0.076000,
-3.133200e-04,0.076000,
-3.132800e-04,0.076000,
-3.132400e-04,0.076000,
-3.132000e-04,0.076000,
-3.131600e-04,0.076000,
-3.131200e-04,0.076000,
-3.130800e-04,0.076000,
-3.130400e-04,0.076000,
-3.130000e-04,0.076000,
-3.129600e-04,0.076000,
-3.129200e-04,0.076000,
-3.128800e-04,0.076000,
-3.128400e-04,0.076000,
-3.128000e-04,0.076000,
-3.127600e-04,0.076000,
-3.127200e-04,0.076000,
-3.126800e-04,0.076000,
-3.126400e-04,0.076000,
-3.126000e-04,0.076000,
-3.125600e-04,0.076000,
-3.125200e-04,0.076000,
-3.124800e-04,0.076000,
-3.124400e-04,0.076000,
-3.124000e-04,0.076000,
-3.123600e-04,0.076000,
-3.123200e-04,0.076000,
-3.122800e-04,0.076000,
-3.122400e-04,0.076000,
-3.122000e-04,0.076000,
-3.121600e-04,0.076000,
-3.121200e-04,0.076000,
-3.120800e-04,0.076000,
-3.120400e-04,0.076000,
-3.120000e-04,0.076000,
-3.119600e-04,0.076000,
-3.119200e-04,0.076000,
-3.118800e-04,0.076000,
-3.118400e-04,0.076000,
-3.118000e-04,0.076000,
-3.117600e-04,0.076000,
-3.117200e-04,0.076000,
-3.116800e-04,0.076000,
-3.116400e-04,0.076000,
-3.116000e-04,0.076000,
-3.115600e-04,0.076000,
-3.115200e-04,0.076000,
-3.114800e-04,0.076000,
-3.114400e-04,0.076000,
-3.114000e-04,0.076000,
-3.113600e-04,0.076000,
-3.113200e-04,0.076000,
-3.112800e-04,0.076000,
-3.112400e-04,0.076000,
-3.112000e-04,0.076000,
-3.111600e-04,0.076000,
-3.111200e-04,0.076000,
-3.110800e-04,0.076000,
-3.110400e-04,0.076000,
-3.110000e-04,0.076000,
-3.109600e-04,0.076000,
-3.109200e-04,0.076000,
-3.108800e-04,0.076000,
-3.108400e-04,0.076000,
-3.108000e-04,0.076000,
-3.107600e-04,0.076000,
-3.107200e-04,0.076000,
-3.106800e-04,0.076000,
-3.106400e-04,0.076000,
-3.106000e-04,0.076000,
-3.105600e-04,0.076000,
-3.105200e-04,0.076000,
-3.104800e-04,0.076000,
-3.104400e-04,0.076000,
-3.104000e-04,0.076000,
-3.103600e-04,0.076000,
-3.103200e-04,0.076000,
-3.102800e-04,0.076000,
-3.102400e-04,0.076000,
-3.102000e-04,0.076000,
-3.101600e-04,0.076000,
-3.101200e-04,0.076000,
-3.100800e-04,0.076000,
-3.100400e-04,0.076000,
-3.100000e-04,0.076000,
-3.099600e-04,0.076000,
-3.099200e-04,0.076000,
-3.098800e-04,0.076000,
-3.098400e-04,0.076000,
-3.098000e-04,0.076000,
-3.097600e-04,0.076000,
-3.097200e-04,0.076000,
-3.096800e-04,0.076000,
-3.096400e-04,0.076000,
-3.096000e-04,0.076000,
-3.095600e-04,0.076000,
-3.095200e-04,0.076000,
-3.094800e-04,0.076000,
-3.094400e-04,0.076000,
-3.094000e-04,0.076000,
-3.093600e-04,0.076000,
-3.093200e-04,0.076000,
-3.092800e-04,0.076000,
-3.092400e-04,0.076000,
-3.092000e-04,0.076000,
-3.091600e-04,0.076000,
-3.091200e-04,0.076000,
-3.090800e-04,0.076000,
-3.090400e-04,0.076000,
-3.090000e-04,0.076000,
-3.089600e-04,0.076000,
-3.089200e-04,0.076000,
-3.088800e-04,0.076000,
-3.088400e-04,0.076000,
-3.088000e-04,0.076000,
-3.087600e-04,0.076000,
-3.087200e-04,0.076000,
-3.086800e-04,0.076000,
-3.086400e-04,0.076000,
-3.086000e-04,0.076000,
-3.085600e-04,0.076000,
-3.085200e-04,0.076000,
-3.084800e-04,0.076000,
-3.084400e-04,0.076000,
-3.084000e-04,0.076000,
-3.083600e-04,0.076000,
-3.083200e-04,0.076000,
-3.082800e-04,0.076000,
-3.082400e-04,0.076000,
-3.082000e-04,0.076000,
-3.081600e-04,0.076000,
-3.081200e-04,0.076000,
-3.080800e-04,0.076000,
-3.080400e-04,0.076000,
-3.080000e-04,0.076000,
-3.079600e-04,0.076000,
-3.079200e-04,0.076000,
-3.078800e-04,0.076000,
-3.078400e-04,0.076000,
-3.078000e-04,0.076000,
-3.077600e-04,0.076000,
-3.077200e-04,0.076000,
-3.076800e-04,0.076000,
-3.076400e-04,0.076000,
-3.076000e-04,0.076000,
-3.075600e-04,0.076000,
-3.075200e-04,0.076000,
-3.074800e-04,0.076000,
-3.074400e-04,0.076000,
-3.074000e-04,0.076000,
-3.073600e-04,0.076000,
-3.073200e-04,0.076000,
-3.072800e-04,0.076000,
-3.072400e-04,0.076000,
-3.072000e-04,0.076000,
-3.071600e-04,0.076000,
-3.071200e-04,0.076000,
-3.070800e-04,0.076000,
-3.070400e-04,0.076000,
-3.070000e-04,0.076000,
-3.069600e-04,0.076000,
-3.069200e-04,0.076000,
-3.068800e-04,0.076000,
-3.068400e-04,0.076000,
-3.068000e-04,0.076000,
-3.067600e-04,0.076000,
-3.067200e-04,0.076000,
-3.066800e-04,0.076000,
-3.066400e-04,0.076000,
-3.066000e-04,0.076000,
-3.065600e-04,0.076000,
-3.065200e-04,0.076000,
-3.064800e-04,0.076000,
-3.064400e-04,0.076000,
-3.064000e-04,0.076000,
-3.063600e-04,0.076000,
-3.063200e-04,0.076000,
-3.062800e-04,0.076000,
-3.062400e-04,0.076000,
-3.062000e-04,0.076000,
-3.061600e-04,0.076000,
-3.061200e-04,0.076000,
-3.060800e-04,0.076000,
-3.060400e-04,0.076000,
-3.060000e-04,0.076000,
-3.059600e-04,0.076000,
-3.059200e-04,0.076000,
-3.058800e-04,0.076000,
-3.058400e-04,0.076000,
-3.058000e-04,0.076000,
-3.057600e-04,0.076000,
-3.057200e-04,0.076000,
-3.056800e-04,0.076000,
-3.056400e-04,0.076000,
-3.056000e-04,0.076000,
-3.055600e-04,0.076000,
-3.055200e-04,0.076000,
-3.054800e-04,0.076000,
-3.054400e-04,0.076000,
-3.054000e-04,0.076000,
-3.053600e-04,0.076000,
-3.053200e-04,0.076000,
-3.052800e-04,0.076000,
-3.052400e-04,0.076000,
-3.052000e-04,0.074000,
-3.051600e-04,0.076000,
-3.051200e-04,0.076000,
-3.050800e-04,0.076000,
-3.050400e-04,0.076000,
-3.050000e-04,0.076000,
-3.049600e-04,0.076000,
-3.049200e-04,0.076000,
-3.048800e-04,0.076000,
-3.048400e-04,0.076000,
-3.048000e-04,0.076000,
-3.047600e-04,0.074000,
-3.047200e-04,0.076000,
-3.046800e-04,0.076000,
-3.046400e-04,0.076000,
-3.046000e-04,0.076000,
-3.045600e-04,0.074000,
-3.045200e-04,0.076000,
-3.044800e-04,0.074000,
-3.044400e-04,0.076000,
-3.044000e-04,0.074000,
-3.043600e-04,0.076000,
-3.043200e-04,0.074000,
-3.042800e-04,0.074000,
-3.042400e-04,0.076000,
-3.042000e-04,0.076000,
-3.041600e-04,0.076000,
-3.041200e-04,0.076000,
-3.040800e-04,0.076000,
-3.040400e-04,0.076000,
-3.040000e-04,0.074000,
-3.039600e-04,0.076000,
-3.039200e-04,0.074000,
-3.038800e-04,0.076000,
-3.038400e-04,0.076000,
-3.038000e-04,0.076000,
-3.037600e-04,0.076000,
-3.037200e-04,0.076000,
-3.036800e-04,0.076000,
-3.036400e-04,0.076000,
-3.036000e-04,0.076000,
-3.035600e-04,0.076000,
-3.035200e-04,0.076000,
-3.034800e-04,0.076000,
-3.034400e-04,0.076000,
-3.034000e-04,0.076000,
-3.033600e-04,0.076000,
-3.033200e-04,0.076000,
-3.032800e-04,0.076000,
-3.032400e-04,0.076000,
-3.032000e-04,0.076000,
-3.031600e-04,0.076000,
-3.031200e-04,0.076000,
-3.030800e-04,0.076000,
-3.030400e-04,0.076000,
-3.030000e-04,0.076000,
-3.029600e-04,0.076000,
-3.029200e-04,0.076000,
-3.028800e-04,0.076000,
-3.028400e-04,0.076000,
-3.028000e-04,0.076000,
-3.027600e-04,0.076000,
-3.027200e-04,0.076000,
-3.026800e-04,0.076000,
-3.026400e-04,0.076000,
-3.026000e-04,0.076000,
-3.025600e-04,0.076000,
-3.025200e-04,0.076000,
-3.024800e-04,0.076000,
-3.024400e-04,0.076000,
-3.024000e-04,0.076000,
-3.023600e-04,0.076000,
-3.023200e-04,0.076000,
-3.022800e-04,0.076000,
-3.022400e-04,0.076000,
-3.022000e-04,0.076000,
-3.021600e-04,0.076000,
-3.021200e-04,0.076000,
-3.020800e-04,0.076000,
-3.020400e-04,0.076000,
-3.020000e-04,0.074000,
-3.019600e-04,0.076000,
-3.019200e-04,0.076000,
-3.018800e-04,0.076000,
-3.018400e-04,0.076000,
-3.018000e-04,0.076000,
-3.017600e-04,0.076000,
-3.017200e-04,0.076000,
-3.016800e-04,0.076000,
-3.016400e-04,0.076000,
-3.016000e-04,0.076000,
-3.015600e-04,0.076000,
-3.015200e-04,0.076000,
-3.014800e-04,0.076000,
-3.014400e-04,0.076000,
-3.014000e-04,0.076000,
-3.013600e-04,0.076000,
-3.013200e-04,0.076000,
-3.012800e-04,0.076000,
-3.012400e-04,0.076000,
-3.012000e-04,0.076000,
-3.011600e-04,0.076000,
-3.011200e-04,0.076000,
-3.010800e-04,0.076000,
-3.010400e-04,0.076000,
-3.010000e-04,0.076000,
-3.009600e-04,0.076000,
-3.009200e-04,0.076000,
-3.008800e-04,0.076000,
-3.008400e-04,0.076000,
-3.008000e-04,0.076000,
-3.007600e-04,0.076000,
-3.007200e-04,0.074000,
-3.006800e-04,0.076000,
-3.006400e-04,0.074000,
-3.006000e-04,0.074000,
-3.005600e-04,0.074000,
-3.005200e-04,0.074000,
-3.004800e-04,0.074000,
-3.004400e-04,0.074000,
-3.004000e-04,0.076000,
-3.003600e-04,0.074000,
-3.003200e-04,0.074000,
-3.002800e-04,0.074000,
-3.002400e-04,0.074000,
-3.002000e-04,0.074000,
-3.001600e-04,0.074000,
-3.001200e-04,0.074000,
-3.000800e-04,0.074000,
-3.000400e-04,0.074000,
-3.000000e-04,0.074000,
-2.999600e-04,0.074000,
-2.999200e-04,0.074000,
-2.998800e-04,0.074000,
-2.998400e-04,0.074000,
-2.998000e-04,0.074000,
-2.997600e-04,0.074000,
-2.997200e-04,0.074000,
-2.996800e-04,0.074000,
-2.996400e-04,0.074000,
-2.996000e-04,0.074000,
-2.995600e-04,0.074000,
-2.995200e-04,0.074000,
-2.994800e-04,0.074000,
-2.994400e-04,0.074000,
-2.994000e-04,0.074000,
-2.993600e-04,0.074000,
-2.993200e-04,0.074000,
-2.992800e-04,0.074000,
-2.992400e-04,0.074000,
-2.992000e-04,0.074000,
-2.991600e-04,0.074000,
-2.991200e-04,0.074000,
-2.990800e-04,0.074000,
-2.990400e-04,0.074000,
-2.990000e-04,0.074000,
-2.989600e-04,0.074000,
-2.989200e-04,0.074000,
-2.988800e-04,0.074000,
-2.988400e-04,0.074000,
-2.988000e-04,0.074000,
-2.987600e-04,0.074000,
-2.987200e-04,0.074000,
-2.986800e-04,0.074000,
-2.986400e-04,0.074000,
-2.986000e-04,0.074000,
-2.985600e-04,0.074000,
-2.985200e-04,0.074000,
-2.984800e-04,0.074000,
-2.984400e-04,0.074000,
-2.984000e-04,0.074000,
-2.983600e-04,0.074000,
-2.983200e-04,0.074000,
-2.982800e-04,0.074000,
-2.982400e-04,0.074000,
-2.982000e-04,0.074000,
-2.981600e-04,0.074000,
-2.981200e-04,0.074000,
-2.980800e-04,0.074000,
-2.980400e-04,0.074000,
-2.980000e-04,0.074000,
-2.979600e-04,0.074000,
-2.979200e-04,0.074000,
-2.978800e-04,0.074000,
-2.978400e-04,0.074000,
-2.978000e-04,0.074000,
-2.977600e-04,0.074000,
-2.977200e-04,0.074000,
-2.976800e-04,0.074000,
-2.976400e-04,0.074000,
-2.976000e-04,0.074000,
-2.975600e-04,0.074000,
-2.975200e-04,0.074000,
-2.974800e-04,0.074000,
-2.974400e-04,0.074000,
-2.974000e-04,0.074000,
-2.973600e-04,0.074000,
-2.973200e-04,0.074000,
-2.972800e-04,0.074000,
-2.972400e-04,0.074000,
-2.972000e-04,0.074000,
-2.971600e-04,0.074000,
-2.971200e-04,0.074000,
-2.970800e-04,0.074000,
-2.970400e-04,0.074000,
-2.970000e-04,0.074000,
-2.969600e-04,0.074000,
-2.969200e-04,0.074000,
-2.968800e-04,0.074000,
-2.968400e-04,0.074000,
-2.968000e-04,0.074000,
-2.967600e-04,0.074000,
-2.967200e-04,0.074000,
-2.966800e-04,0.074000,
-2.966400e-04,0.074000,
-2.966000e-04,0.074000,
-2.965600e-04,0.074000,
-2.965200e-04,0.074000,
-2.964800e-04,0.074000,
-2.964400e-04,0.074000,
-2.964000e-04,0.074000,
-2.963600e-04,0.074000,
-2.963200e-04,0.074000,
-2.962800e-04,0.074000,
-2.962400e-04,0.074000,
-2.962000e-04,0.074000,
-2.961600e-04,0.074000,
-2.961200e-04,0.074000,
-2.960800e-04,0.074000,
-2.960400e-04,0.074000,
-2.960000e-04,0.074000,
-2.959600e-04,0.074000,
-2.959200e-04,0.074000,
-2.958800e-04,0.074000,
-2.958400e-04,0.074000,
-2.958000e-04,0.074000,
-2.957600e-04,0.074000,
-2.957200e-04,0.074000,
-2.956800e-04,0.074000,
-2.956400e-04,0.074000,
-2.956000e-04,0.074000,
-2.955600e-04,0.074000,
-2.955200e-04,0.074000,
-2.954800e-04,0.074000,
-2.954400e-04,0.074000,
-2.954000e-04,0.074000,
-2.953600e-04,0.074000,
-2.953200e-04,0.074000,
-2.952800e-04,0.074000,
-2.952400e-04,0.074000,
-2.952000e-04,0.074000,
-2.951600e-04,0.074000,
-2.951200e-04,0.074000,
-2.950800e-04,0.074000,
-2.950400e-04,0.074000,
-2.950000e-04,0.074000,
-2.949600e-04,0.074000,
-2.949200e-04,0.074000,
-2.948800e-04,0.074000,
-2.948400e-04,0.074000,
-2.948000e-04,0.074000,
-2.947600e-04,0.074000,
-2.947200e-04,0.074000,
-2.946800e-04,0.074000,
-2.946400e-04,0.074000,
-2.946000e-04,0.074000,
-2.945600e-04,0.074000,
-2.945200e-04,0.074000,
-2.944800e-04,0.074000,
-2.944400e-04,0.074000,
-2.944000e-04,0.074000,
-2.943600e-04,0.074000,
-2.943200e-04,0.074000,
-2.942800e-04,0.074000,
-2.942400e-04,0.074000,
-2.942000e-04,0.074000,
-2.941600e-04,0.074000,
-2.941200e-04,0.074000,
-2.940800e-04,0.074000,
-2.940400e-04,0.074000,
-2.940000e-04,0.074000,
-2.939600e-04,0.074000,
-2.939200e-04,0.074000,
-2.938800e-04,0.074000,
-2.938400e-04,0.074000,
-2.938000e-04,0.074000,
-2.937600e-04,0.074000,
-2.937200e-04,0.074000,
-2.936800e-04,0.074000,
-2.936400e-04,0.074000,
-2.936000e-04,0.074000,
-2.935600e-04,0.074000,
-2.935200e-04,0.074000,
-2.934800e-04,0.074000,
-2.934400e-04,0.074000,
-2.934000e-04,0.074000,
-2.933600e-04,0.074000,
-2.933200e-04,0.074000,
-2.932800e-04,0.074000,
-2.932400e-04,0.074000,
-2.932000e-04,0.074000,
-2.931600e-04,0.074000,
-2.931200e-04,0.074000,
-2.930800e-04,0.074000,
-2.930400e-04,0.074000,
-2.930000e-04,0.074000,
-2.929600e-04,0.074000,
-2.929200e-04,0.074000,
-2.928800e-04,0.074000,
-2.928400e-04,0.074000,
-2.928000e-04,0.074000,
-2.927600e-04,0.074000,
-2.927200e-04,0.074000,
-2.926800e-04,0.074000,
-2.926400e-04,0.074000,
-2.926000e-04,0.074000,
-2.925600e-04,0.074000,
-2.925200e-04,0.074000,
-2.924800e-04,0.074000,
-2.924400e-04,0.074000,
-2.924000e-04,0.074000,
-2.923600e-04,0.074000,
-2.923200e-04,0.074000,
-2.922800e-04,0.074000,
-2.922400e-04,0.074000,
-2.922000e-04,0.074000,
-2.921600e-04,0.074000,
-2.921200e-04,0.074000,
-2.920800e-04,0.074000,
-2.920400e-04,0.074000,
-2.920000e-04,0.074000,
-2.919600e-04,0.074000,
-2.919200e-04,0.074000,
-2.918800e-04,0.074000,
-2.918400e-04,0.074000,
-2.918000e-04,0.074000,
-2.917600e-04,0.074000,
-2.917200e-04,0.074000,
-2.916800e-04,0.074000,
-2.916400e-04,0.074000,
-2.916000e-04,0.074000,
-2.915600e-04,0.074000,
-2.915200e-04,0.074000,
-2.914800e-04,0.074000,
-2.914400e-04,0.074000,
-2.914000e-04,0.074000,
-2.913600e-04,0.074000,
-2.913200e-04,0.074000,
-2.912800e-04,0.074000,
-2.912400e-04,0.074000,
-2.912000e-04,0.074000,
-2.911600e-04,0.074000,
-2.911200e-04,0.074000,
-2.910800e-04,0.074000,
-2.910400e-04,0.074000,
-2.910000e-04,0.074000,
-2.909600e-04,0.074000,
-2.909200e-04,0.074000,
-2.908800e-04,0.074000,
-2.908400e-04,0.074000,
-2.908000e-04,0.074000,
-2.907600e-04,0.074000,
-2.907200e-04,0.074000,
-2.906800e-04,0.074000,
-2.906400e-04,0.074000,
-2.906000e-04,0.074000,
-2.905600e-04,0.074000,
-2.905200e-04,0.074000,
-2.904800e-04,0.074000,
-2.904400e-04,0.074000,
-2.904000e-04,0.074000,
-2.903600e-04,0.074000,
-2.903200e-04,0.074000,
-2.902800e-04,0.074000,
-2.902400e-04,0.074000,
-2.902000e-04,0.074000,
-2.901600e-04,0.074000,
-2.901200e-04,0.074000,
-2.900800e-04,0.074000,
-2.900400e-04,0.074000,
-2.900000e-04,0.074000,
-2.899600e-04,0.074000,
-2.899200e-04,0.074000,
-2.898800e-04,0.074000,
-2.898400e-04,0.074000,
-2.898000e-04,0.074000,
-2.897600e-04,0.074000,
-2.897200e-04,0.074000,
-2.896800e-04,0.074000,
-2.896400e-04,0.074000,
-2.896000e-04,0.074000,
-2.895600e-04,0.074000,
-2.895200e-04,0.074000,
-2.894800e-04,0.074000,
-2.894400e-04,0.074000,
-2.894000e-04,0.074000,
-2.893600e-04,0.074000,
-2.893200e-04,0.074000,
-2.892800e-04,0.074000,
-2.892400e-04,0.074000,
-2.892000e-04,0.074000,
-2.891600e-04,0.074000,
-2.891200e-04,0.074000,
-2.890800e-04,0.074000,
-2.890400e-04,0.074000,
-2.890000e-04,0.074000,
-2.889600e-04,0.074000,
-2.889200e-04,0.074000,
-2.888800e-04,0.074000,
-2.888400e-04,0.074000,
-2.888000e-04,0.074000,
-2.887600e-04,0.074000,
-2.887200e-04,0.074000,
-2.886800e-04,0.074000,
-2.886400e-04,0.074000,
-2.886000e-04,0.074000,
-2.885600e-04,0.074000,
-2.885200e-04,0.074000,
-2.884800e-04,0.074000,
-2.884400e-04,0.074000,
-2.884000e-04,0.074000,
-2.883600e-04,0.074000,
-2.883200e-04,0.074000,
-2.882800e-04,0.074000,
-2.882400e-04,0.074000,
-2.882000e-04,0.074000,
-2.881600e-04,0.074000,
-2.881200e-04,0.074000,
-2.880800e-04,0.074000,
-2.880400e-04,0.074000,
-2.880000e-04,0.074000,
-2.879600e-04,0.074000,
-2.879200e-04,0.074000,
-2.878800e-04,0.074000,
-2.878400e-04,0.074000,
-2.878000e-04,0.074000,
-2.877600e-04,0.074000,
-2.877200e-04,0.074000,
-2.876800e-04,0.074000,
-2.876400e-04,0.074000,
-2.876000e-04,0.074000,
-2.875600e-04,0.074000,
-2.875200e-04,0.074000,
-2.874800e-04,0.074000,
-2.874400e-04,0.074000,
-2.874000e-04,0.074000,
-2.873600e-04,0.074000,
-2.873200e-04,0.074000,
-2.872800e-04,0.074000,
-2.872400e-04,0.074000,
-2.872000e-04,0.074000,
-2.871600e-04,0.074000,
-2.871200e-04,0.074000,
-2.870800e-04,0.074000,
-2.870400e-04,0.074000,
-2.870000e-04,0.074000,
-2.869600e-04,0.074000,
-2.869200e-04,0.074000,
-2.868800e-04,0.074000,
-2.868400e-04,0.074000,
-2.868000e-04,0.074000,
-2.867600e-04,0.074000,
-2.867200e-04,0.074000,
-2.866800e-04,0.074000,
-2.866400e-04,0.074000,
-2.866000e-04,0.074000,
-2.865600e-04,0.074000,
-2.865200e-04,0.074000,
-2.864800e-04,0.074000,
-2.864400e-04,0.074000,
-2.864000e-04,0.074000,
-2.863600e-04,0.074000,
-2.863200e-04,0.074000,
-2.862800e-04,0.074000,
-2.862400e-04,0.074000,
-2.862000e-04,0.074000,
-2.861600e-04,0.074000,
-2.861200e-04,0.074000,
-2.860800e-04,0.074000,
-2.860400e-04,0.074000,
-2.860000e-04,0.074000,
-2.859600e-04,0.074000,
-2.859200e-04,0.074000,
-2.858800e-04,0.074000,
-2.858400e-04,0.074000,
-2.858000e-04,0.074000,
-2.857600e-04,0.074000,
-2.857200e-04,0.074000,
-2.856800e-04,0.074000,
-2.856400e-04,0.074000,
-2.856000e-04,0.074000,
-2.855600e-04,0.074000,
-2.855200e-04,0.074000,
-2.854800e-04,0.074000,
-2.854400e-04,0.074000,
-2.854000e-04,0.074000,
-2.853600e-04,0.074000,
-2.853200e-04,0.074000,
-2.852800e-04,0.074000,
-2.852400e-04,0.074000,
-2.852000e-04,0.074000,
-2.851600e-04,0.074000,
-2.851200e-04,0.074000,
-2.850800e-04,0.074000,
-2.850400e-04,0.074000,
-2.850000e-04,0.074000,
-2.849600e-04,0.074000,
-2.849200e-04,0.074000,
-2.848800e-04,0.074000,
-2.848400e-04,0.074000,
-2.848000e-04,0.074000,
-2.847600e-04,0.074000,
-2.847200e-04,0.074000,
-2.846800e-04,0.074000,
-2.846400e-04,0.074000,
-2.846000e-04,0.074000,
-2.845600e-04,0.074000,
-2.845200e-04,0.074000,
-2.844800e-04,0.074000,
-2.844400e-04,0.074000,
-2.844000e-04,0.074000,
-2.843600e-04,0.074000,
-2.843200e-04,0.074000,
-2.842800e-04,0.074000,
-2.842400e-04,0.074000,
-2.842000e-04,0.074000,
-2.841600e-04,0.074000,
-2.841200e-04,0.074000,
-2.840800e-04,0.074000,
-2.840400e-04,0.074000,
-2.840000e-04,0.074000,
-2.839600e-04,0.074000,
-2.839200e-04,0.074000,
-2.838800e-04,0.074000,
-2.838400e-04,0.074000,
-2.838000e-04,0.074000,
-2.837600e-04,0.074000,
-2.837200e-04,0.074000,
-2.836800e-04,0.074000,
-2.836400e-04,0.074000,
-2.836000e-04,0.074000,
-2.835600e-04,0.074000,
-2.835200e-04,0.074000,
-2.834800e-04,0.074000,
-2.834400e-04,0.074000,
-2.834000e-04,0.074000,
-2.833600e-04,0.074000,
-2.833200e-04,0.074000,
-2.832800e-04,0.074000,
-2.832400e-04,0.074000,
-2.832000e-04,0.074000,
-2.831600e-04,0.074000,
-2.831200e-04,0.074000,
-2.830800e-04,0.074000,
-2.830400e-04,0.074000,
-2.830000e-04,0.074000,
-2.829600e-04,0.074000,
-2.829200e-04,0.074000,
-2.828800e-04,0.074000,
-2.828400e-04,0.074000,
-2.828000e-04,0.074000,
-2.827600e-04,0.074000,
-2.827200e-04,0.074000,
-2.826800e-04,0.074000,
-2.826400e-04,0.074000,
-2.826000e-04,0.074000,
-2.825600e-04,0.074000,
-2.825200e-04,0.074000,
-2.824800e-04,0.074000,
-2.824400e-04,0.074000,
-2.824000e-04,0.074000,
-2.823600e-04,0.074000,
-2.823200e-04,0.074000,
-2.822800e-04,0.074000,
-2.822400e-04,0.074000,
-2.822000e-04,0.074000,
-2.821600e-04,0.074000,
-2.821200e-04,0.074000,
-2.820800e-04,0.074000,
-2.820400e-04,0.074000,
-2.820000e-04,0.074000,
-2.819600e-04,0.074000,
-2.819200e-04,0.074000,
-2.818800e-04,0.074000,
-2.818400e-04,0.074000,
-2.818000e-04,0.074000,
-2.817600e-04,0.074000,
-2.817200e-04,0.074000,
-2.816800e-04,0.074000,
-2.816400e-04,0.074000,
-2.816000e-04,0.074000,
-2.815600e-04,0.074000,
-2.815200e-04,0.074000,
-2.814800e-04,0.074000,
-2.814400e-04,0.074000,
-2.814000e-04,0.074000,
-2.813600e-04,0.074000,
-2.813200e-04,0.074000,
-2.812800e-04,0.074000,
-2.812400e-04,0.074000,
-2.812000e-04,0.074000,
-2.811600e-04,0.074000,
-2.811200e-04,0.074000,
-2.810800e-04,0.074000,
-2.810400e-04,0.074000,
-2.810000e-04,0.074000,
-2.809600e-04,0.074000,
-2.809200e-04,0.074000,
-2.808800e-04,0.074000,
-2.808400e-04,0.074000,
-2.808000e-04,0.074000,
-2.807600e-04,0.074000,
-2.807200e-04,0.074000,
-2.806800e-04,0.074000,
-2.806400e-04,0.074000,
-2.806000e-04,0.074000,
-2.805600e-04,0.074000,
-2.805200e-04,0.074000,
-2.804800e-04,0.074000,
-2.804400e-04,0.074000,
-2.804000e-04,0.074000,
-2.803600e-04,0.074000,
-2.803200e-04,0.074000,
-2.802800e-04,0.074000,
-2.802400e-04,0.074000,
-2.802000e-04,0.074000,
-2.801600e-04,0.074000,
-2.801200e-04,0.074000,
-2.800800e-04,0.074000,
-2.800400e-04,0.074000,
-2.800000e-04,0.074000,
-2.799600e-04,0.074000,
-2.799200e-04,0.074000,
-2.798800e-04,0.074000,
-2.798400e-04,0.074000,
-2.798000e-04,0.074000,
-2.797600e-04,0.074000,
-2.797200e-04,0.074000,
-2.796800e-04,0.074000,
-2.796400e-04,0.074000,
-2.796000e-04,0.074000,
-2.795600e-04,0.074000,
-2.795200e-04,0.074000,
-2.794800e-04,0.074000,
-2.794400e-04,0.074000,
-2.794000e-04,0.074000,
-2.793600e-04,0.074000,
-2.793200e-04,0.074000,
-2.792800e-04,0.074000,
-2.792400e-04,0.074000,
-2.792000e-04,0.074000,
-2.791600e-04,0.074000,
-2.791200e-04,0.074000,
-2.790800e-04,0.074000,
-2.790400e-04,0.074000,
-2.790000e-04,0.074000,
-2.789600e-04,0.074000,
-2.789200e-04,0.074000,
-2.788800e-04,0.074000,
-2.788400e-04,0.074000,
-2.788000e-04,0.074000,
-2.787600e-04,0.074000,
-2.787200e-04,0.074000,
-2.786800e-04,0.074000,
-2.786400e-04,0.074000,
-2.786000e-04,0.074000,
